district,nitrogen,phosphorus,potassium,temperature,ph,rainfall,label,yield,area,season,humidity,irrigation_type,soil_type,year_actual
6,119.62,59.65,60.36,31.31,6.72,1000.69,MAIZE,0.017775,16455.09,3,47.56,1,2,2013
3,122.6,51.36,51.44,30.14,6.86,1104.35,COTTON,0.176724,25400.82,1,67.24,3,0,2022
25,33.7,57.59,55.09,23.38,6.65,403.23,GROUNDNUT,0.023138,17459.12,3,74.95,0,4,2015
28,120.44,68.2,40.38,12.19,6.02,513.25,WHEAT,0.010431,49942.0,2,63.92,0,2,2014
30,25.56,52.18,46.91,21.99,6.08,473.7,GRAM,0.01,1173.85,4,57.25,1,4,2019
20,99.89,49.08,44.62,37.89,7.18,540.64,BAJRA,0.01,29101.65,2,51.81,0,0,2020
21,101.61,43.21,41.69,32.61,7.42,691.4,JOWAR,0.01,12550.05,3,31.61,0,0,2020
24,116.02,63.61,90.42,16.23,6.08,931.44,POTATO,0.212415,38393.48,2,51.23,1,1,2018
22,105.86,77.47,98.53,17.32,6.3,800.44,POTATO,0.0922,32597.92,2,68.73,1,1,2011
34,158.36,70.92,87.75,22.78,6.61,1740.74,SUGARCANE,0.724056,47962.74,2,71.97,2,4,2018
13,101.66,51.6,42.25,26.75,7.18,461.54,JOWAR,0.02676,24751.97,2,31.59,0,0,2013
19,23.38,69.32,62.82,34.51,6.5,972.21,GROUNDNUT,0.018885,43540.3,4,73.52,0,4,2012
6,24.47,40.73,45.4,27.07,6.54,531.26,GRAM,0.01,14516.86,4,51.77,1,3,2021
9,27.39,52.85,36.75,20.52,6.88,326.42,GRAM,0.025341,23773.78,1,45.49,0,2,2018
10,83.25,63.23,79.13,15.18,6.99,646.91,GRAPES,0.01331,16673.33,4,60.09,3,3,2015
5,130.36,55.88,49.02,22.28,7.19,490.06,MAIZE,0.038329,4451.2,2,54.29,1,2,2012
1,157.84,81.12,78.99,26.24,6.82,1017.27,BANANA,0.665201,31860.92,3,93.66,4,0,2014
15,101.23,57.42,74.51,25.2,6.1,724.48,GRAPES,0.020649,12077.29,3,35.21,1,4,2012
1,105.77,69.7,59.62,18.74,6.02,937.87,ONION,0.073924,24991.41,1,64.82,0,0,2010
15,10.35,42.31,39.61,39.23,6.73,759.44,MOTHBEANS,0.028755,2830.53,1,53.45,0,0,2010
35,39.63,44.44,44.52,33.89,7.05,843.42,BLACKGRAM,0.077638,33964.54,3,58.05,0,3,2022
11,124.83,62.52,53.25,28.09,7.44,617.14,MAIZE,0.059856,38869.7,3,47.29,1,1,2018
18,138.01,68.48,77.72,31.61,6.34,1493.54,BANANA,0.265147,47740.08,1,83.32,4,2,2016
27,27.56,68.82,55.82,22.19,6.22,827.09,GROUNDNUT,0.01,35862.65,3,50.99,0,3,2019
16,139.23,65.17,79.06,33.05,7.01,1873.47,SUGARCANE,0.628336,10406.49,2,57.56,4,2,2015
21,108.05,46.33,52.13,32.15,7.21,523.16,JOWAR,0.033941,15133.01,3,54.96,0,0,2023
13,36.89,54.82,42.78,28.59,7.44,588.99,BLACKGRAM,0.064958,19696.01,2,79.0,0,3,2017
24,105.81,59.67,61.94,25.05,6.4,690.9,ONION,0.256591,25484.33,4,44.25,2,2,2017
32,21.04,42.3,32.6,15.83,7.15,374.34,GRAM,0.011406,15292.05,4,39.5,1,4,2012
17,36.14,55.43,55.94,26.55,6.16,418.42,GROUNDNUT,0.022839,13759.19,1,70.61,2,4,2012
4,109.18,55.93,63.74,22.53,6.08,368.88,ONION,0.150765,2595.12,2,49.07,3,2,2015
27,12.22,46.0,39.55,39.26,6.91,561.49,MOTHBEANS,0.038728,6014.43,2,30.63,1,2,2016
26,23.22,75.3,51.73,30.07,6.87,745.94,SOYABEAN,0.03329,13725.71,2,65.1,0,2,2020
33,125.35,63.94,97.11,15.54,5.86,600.67,POTATO,0.070222,10268.79,4,79.65,0,0,2018
5,83.78,73.64,86.17,18.96,6.66,583.54,GRAPES,0.027695,33919.27,4,56.8,4,4,2011
26,101.77,74.82,75.65,20.55,7.12,592.85,GRAPES,0.049002,3774.94,1,36.5,4,2,2014
24,104.98,62.42,55.29,24.68,6.93,940.13,COTTON,0.190698,3680.86,1,56.74,3,0,2018
20,91.63,48.0,48.95,26.53,7.38,308.93,BAJRA,0.01,40374.64,4,37.56,0,0,2020
24,10.5,37.59,30.87,38.17,7.16,657.83,MOTHBEANS,0.034154,23946.62,4,37.66,1,0,2013
2,22.99,63.84,46.05,30.39,6.24,589.57,GROUNDNUT,0.024479,14856.74,2,60.99,0,2,2016
3,130.04,66.66,60.5,19.95,7.1,404.39,MAIZE,0.040462,38666.67,3,47.83,3,0,2010
31,33.11,54.0,45.7,34.37,7.04,554.24,BLACKGRAM,0.080492,22816.56,1,70.23,0,2,2022
11,124.05,70.76,90.26,21.21,6.4,843.72,POTATO,0.154433,34725.9,4,53.51,1,0,2010
7,35.33,58.58,41.27,32.51,6.68,517.35,BLACKGRAM,0.061035,22554.32,1,69.99,0,2,2023
32,26.87,56.87,51.63,27.39,6.8,454.11,GROUNDNUT,0.014473,20856.1,3,57.56,1,3,2019
32,85.45,52.48,54.71,34.08,6.15,489.95,BAJRA,0.020137,584.05,4,39.33,0,0,2023
7,93.41,42.82,49.37,32.54,6.48,270.67,BAJRA,0.016179,15727.78,2,57.12,0,0,2013
7,139.84,67.26,49.97,29.43,6.4,605.72,MAIZE,0.031942,24186.81,1,57.86,0,0,2012
11,24.7,53.1,47.67,15.1,6.0,315.03,GRAM,0.01,31535.43,3,62.28,0,4,2016
35,38.09,54.33,46.87,24.27,7.03,771.49,LENTIL,0.094368,7465.1,3,55.91,0,4,2016
22,128.13,67.51,66.51,24.92,6.85,1968.45,TURMERIC,0.187658,34418.08,1,85.48,2,4,2013
34,103.13,46.22,43.19,25.87,7.42,782.73,JOWAR,0.048993,2320.27,3,38.68,0,1,2017
10,103.09,43.96,50.91,34.84,6.48,360.48,JOWAR,0.011112,39234.74,2,47.07,0,0,2012
30,159.33,62.72,86.7,33.36,6.49,1028.0,SUGARCANE,0.348997,24338.91,3,85.02,3,2,2013
9,22.02,64.82,40.39,24.81,6.16,904.13,SOYABEAN,0.037146,5677.26,1,53.49,0,3,2010
6,94.22,68.5,56.41,22.95,6.36,977.99,ONION,0.251957,33350.77,4,65.4,0,0,2012
6,90.41,54.63,54.49,36.17,6.72,573.0,BAJRA,0.013972,40574.12,2,51.29,0,0,2021
9,135.56,67.18,61.77,27.12,6.66,1476.64,TURMERIC,0.237753,19798.98,2,65.2,3,4,2014
14,135.38,55.25,57.91,23.71,7.22,946.63,MAIZE,0.124136,1007.3,2,66.99,3,2,2020
32,125.18,66.49,85.71,24.8,5.9,487.95,POTATO,0.042991,37361.86,3,68.93,2,0,2011
21,128.08,76.13,91.63,17.96,6.08,559.42,POTATO,0.12619,3989.41,3,59.93,1,1,2021
21,85.39,50.05,46.11,34.06,6.3,612.01,JOWAR,0.01,14682.12,1,43.41,0,0,2014
18,139.33,69.46,77.62,26.87,7.05,1453.34,BANANA,0.868729,46741.44,1,77.26,4,1,2018
15,97.25,63.13,62.87,22.37,7.46,468.58,ONION,0.060886,45514.25,2,51.09,1,1,2011
17,123.87,63.89,91.85,23.32,6.45,806.44,POTATO,0.091158,21547.32,3,50.92,3,0,2020
8,24.38,52.89,46.82,34.32,6.82,806.34,GROUNDNUT,0.01,28563.76,2,53.69,0,4,2022
3,22.91,44.71,56.98,26.11,6.86,610.83,BLACKGRAM,0.011748,32232.59,1,75.26,0,3,2022
28,27.38,57.89,38.66,20.26,6.13,640.11,LENTIL,0.016319,12180.06,4,60.8,1,4,2017
1,23.43,56.43,45.16,16.42,6.99,677.16,LENTIL,0.048677,46044.52,3,64.05,1,2,2018
21,121.68,64.29,46.25,16.88,7.21,871.76,WHEAT,0.0583,26014.04,2,50.9,1,0,2017
21,101.1,67.93,74.78,33.34,7.09,624.29,GRAPES,0.01,49993.38,2,68.04,4,4,2018
26,22.18,48.77,47.88,23.14,6.26,458.77,LENTIL,0.012453,11630.88,4,57.58,1,3,2019
11,132.68,71.01,83.94,31.62,7.5,1230.64,SUGARCANE,0.541516,18727.64,3,80.21,1,0,2020
13,88.12,53.1,40.48,32.69,6.72,516.41,BAJRA,0.044925,8296.76,4,36.89,0,0,2022
21,81.26,42.81,40.49,32.54,6.08,578.47,BAJRA,0.029369,36194.18,2,46.21,0,0,2021
5,150.8,80.55,69.86,27.32,6.96,1209.97,BANANA,1.148781,44849.9,1,93.89,4,1,2018
21,128.92,56.07,62.9,27.98,6.4,500.93,COTTON,0.085279,36401.24,2,43.58,2,0,2021
12,93.21,58.06,72.35,23.52,7.08,853.02,ONION,0.352284,49636.97,4,59.24,3,0,2018
15,22.88,44.27,29.25,35.68,6.66,551.11,MOTHBEANS,0.035076,8697.94,2,37.26,0,1,2016
16,83.38,46.91,44.61,28.1,6.46,242.73,BAJRA,0.026499,16224.95,3,58.48,2,1,2021
19,119.49,57.7,79.46,33.17,6.02,851.67,GRAPES,0.01,30765.65,2,53.15,4,4,2013
4,90.6,64.36,59.75,23.81,6.78,556.43,ONION,0.298353,23479.76,3,48.24,2,0,2022
26,27.66,56.0,36.62,21.71,6.63,734.92,LENTIL,0.035603,14217.78,2,48.87,0,4,2014
21,155.65,70.4,86.36,30.75,7.0,1086.11,SUGARCANE,0.877419,31872.14,3,81.42,2,2,2011
7,24.93,58.05,57.45,34.52,6.77,648.4,GROUNDNUT,0.01,24096.88,3,60.36,0,4,2015
6,122.18,66.42,72.31,28.47,6.79,1802.81,TURMERIC,0.149516,1483.97,4,70.03,1,1,2022
6,136.11,67.05,69.66,25.62,7.46,1634.6,BANANA,0.513843,20024.92,3,63.45,3,0,2023
6,131.64,78.57,87.78,24.5,6.31,1011.9,SUGARCANE,0.199574,27083.57,4,68.71,1,1,2012
13,38.08,62.83,45.96,26.28,6.24,534.95,SOYABEAN,0.045884,20360.33,2,71.1,0,4,2022
6,94.53,43.3,46.74,29.64,7.42,540.79,BAJRA,0.030196,27398.44,3,37.84,0,1,2010
12,29.92,54.14,46.5,22.47,7.49,603.65,GRAM,0.033786,11221.82,3,53.37,1,3,2019
6,102.39,58.53,49.48,32.79,6.47,1172.58,RICE,0.01,48685.8,1,61.22,2,2,2015
28,102.59,61.35,72.77,18.16,7.16,657.41,ONION,0.01,10007.2,3,66.84,2,0,2016
3,80.41,40.25,47.8,27.19,6.69,432.61,BAJRA,0.020417,47112.91,3,42.74,0,0,2023
32,149.55,60.74,76.72,32.98,6.56,1153.45,SUGARCANE,0.642319,13793.57,3,69.24,4,1,2021
21,115.62,65.17,47.98,20.33,7.36,522.92,WHEAT,0.023226,30154.65,1,64.79,0,0,2021
30,35.2,74.95,46.43,21.65,6.22,527.83,SOYABEAN,0.016019,12273.13,1,72.97,0,4,2015
34,136.74,67.07,74.46,24.05,7.24,1779.1,BANANA,0.188726,17926.66,2,92.48,4,0,2015
13,146.48,84.9,76.11,26.02,7.42,1295.22,BANANA,0.366229,35878.75,2,78.94,3,0,2010
15,126.01,51.77,46.3,23.6,6.62,1594.23,RICE,0.030088,43114.43,1,71.02,2,2,2018
29,90.71,53.98,41.61,34.35,6.65,360.54,BAJRA,0.01,24244.68,2,56.28,0,0,2015
13,151.85,84.2,65.11,24.91,6.91,1396.6,BANANA,0.285502,16546.48,2,86.8,4,1,2012
32,107.75,60.5,55.24,29.46,7.02,1096.42,MAIZE,0.051817,47766.17,2,75.57,0,1,2022
24,80.36,44.32,40.14,31.38,6.15,677.67,JOWAR,0.015662,21033.09,1,43.23,0,0,2021
4,20.21,40.5,42.16,26.0,7.48,591.53,GRAM,0.013222,1623.54,3,56.64,0,2,2020
23,84.7,52.67,63.11,25.36,7.14,837.93,ONION,0.1648,42503.43,1,71.7,1,1,2014
25,32.93,47.92,55.65,27.51,6.68,442.62,BLACKGRAM,0.016411,20076.55,4,77.17,0,2,2011
11,113.56,72.69,80.87,18.79,6.47,693.07,GRAPES,0.025909,11157.1,4,51.81,4,3,2016
6,132.98,81.22,61.39,30.35,6.44,1087.91,BANANA,0.27045,18959.35,2,94.45,3,1,2010
3,19.86,37.67,27.03,27.96,7.74,722.6,MOTHBEANS,0.01,32165.18,1,63.35,0,0,2017
21,29.16,50.31,48.34,20.6,7.87,341.47,GRAM,0.011284,13870.69,1,54.46,0,4,2011
11,103.16,51.88,60.67,23.3,7.33,509.67,COTTON,0.078961,32203.25,3,70.67,2,1,2012
30,101.32,70.72,93.96,16.04,6.09,717.1,POTATO,0.1871,42968.62,1,72.92,3,0,2018
29,90.41,52.91,40.08,30.61,7.26,273.36,BAJRA,0.015136,38789.06,2,54.53,0,1,2010
24,132.63,75.81,84.47,34.74,6.32,1784.65,SUGARCANE,0.368101,9671.22,3,58.92,1,4,2015
28,118.81,77.69,84.81,18.07,6.12,998.46,POTATO,0.28671,15829.12,4,57.44,1,0,2011
13,22.62,72.33,53.39,26.3,6.41,973.87,SOYABEAN,0.061837,17050.56,2,51.18,0,3,2010
33,140.07,66.83,68.3,25.29,6.54,1480.39,BANANA,0.536559,41947.07,4,71.07,3,0,2010
29,23.02,54.03,30.77,24.5,6.48,537.14,GRAM,0.038069,37443.6,4,45.77,0,3,2018
14,17.78,31.63,28.41,32.11,6.7,512.92,MOTHBEANS,0.012437,43495.37,3,52.53,0,1,2010
18,106.69,69.73,87.71,29.71,7.26,546.8,GRAPES,0.023467,6071.78,4,53.0,4,3,2018
2,147.3,81.61,64.85,26.24,6.52,1348.53,BANANA,0.747152,37554.7,1,70.25,4,1,2015
13,18.82,39.56,28.19,32.35,7.97,731.1,MOTHBEANS,0.022836,23299.94,4,55.8,2,0,2010
7,102.51,61.68,50.15,12.73,6.27,324.07,WHEAT,0.029771,19996.49,3,45.3,2,0,2019
5,34.6,46.36,59.18,25.01,7.25,700.05,BLACKGRAM,0.016862,46308.81,2,72.76,1,1,2021
11,145.64,61.72,69.79,23.48,5.92,1817.84,TURMERIC,0.243809,18257.91,1,62.31,1,2,2012
29,27.18,58.03,30.58,15.97,6.53,368.63,GRAM,0.01,25170.26,3,47.2,0,4,2016
16,31.53,58.85,41.57,32.58,6.18,638.72,BLACKGRAM,0.158681,46794.9,3,62.09,0,3,2012
11,122.98,69.46,80.36,15.47,6.24,692.11,POTATO,0.065125,31762.1,1,73.96,1,0,2012
28,104.17,47.48,45.95,32.08,6.72,458.25,JOWAR,0.01,25569.19,1,62.56,2,0,2020
31,82.82,58.5,73.58,33.62,6.13,478.25,GRAPES,0.01,20133.69,1,54.75,3,3,2019
11,20.63,44.59,47.3,18.85,7.65,371.17,GRAM,0.01,3852.33,3,40.46,0,2,2011
16,118.86,62.44,80.71,24.45,5.98,828.92,POTATO,0.06306,36032.4,3,52.71,0,0,2022
24,113.79,64.36,43.78,15.8,6.76,578.33,WHEAT,0.066012,36454.04,2,40.25,0,2,2013
26,133.05,65.51,66.62,25.66,6.35,578.1,COTTON,0.096894,10268.99,2,69.74,1,0,2011
34,86.05,52.88,52.86,29.12,7.31,299.42,BAJRA,0.010582,7420.09,4,54.26,0,0,2022
10,119.52,51.45,51.23,22.71,5.82,1762.24,RICE,0.040516,20571.4,1,92.7,3,3,2021
2,116.39,57.99,46.15,19.8,6.91,581.26,WHEAT,0.065517,39025.13,3,51.18,0,2,2011
33,100.57,54.63,40.86,32.09,7.96,734.81,JOWAR,0.01,22627.8,2,52.05,1,0,2014
25,98.82,53.09,46.78,31.49,6.17,224.44,BAJRA,0.014058,109.31,3,33.19,1,1,2015
15,93.92,65.86,55.55,22.37,7.33,947.37,ONION,0.254026,33850.55,2,55.07,0,1,2020
26,114.98,61.58,47.21,31.4,6.66,1297.6,RICE,0.055747,26913.09,3,89.81,2,0,2014
3,30.71,52.6,54.24,24.92,6.94,816.26,GROUNDNUT,0.010484,4650.79,1,47.8,0,4,2015
2,38.56,47.69,37.73,26.57,6.57,410.15,LENTIL,0.01,45813.77,1,43.98,0,4,2015
9,80.15,48.34,45.46,26.15,7.22,590.01,JOWAR,0.023153,26403.19,2,63.55,0,1,2016
13,126.59,67.83,45.87,23.22,7.43,708.56,WHEAT,0.031289,37086.02,2,56.92,0,0,2015
4,37.14,51.14,51.15,23.78,6.61,1102.11,GROUNDNUT,0.013613,20945.52,1,62.52,0,3,2014
7,132.37,62.11,76.14,31.88,7.16,1811.63,SUGARCANE,0.807172,23841.38,2,64.47,2,0,2014
35,14.5,39.66,36.7,39.58,7.88,798.95,MOTHBEANS,0.040339,25730.72,1,44.49,0,0,2017
3,28.28,68.29,54.14,24.66,6.04,964.5,SOYABEAN,0.033206,15955.84,2,47.75,0,3,2023
18,23.62,43.03,44.29,18.75,6.01,674.78,GRAM,0.018896,39069.04,4,49.91,2,4,2021
5,29.42,65.98,58.78,31.43,6.03,660.64,GROUNDNUT,0.01,19670.47,2,73.44,1,3,2012
11,23.34,64.23,50.79,28.35,6.43,663.11,SOYABEAN,0.026892,43444.94,2,67.75,0,1,2019
10,34.28,51.42,40.06,19.28,7.95,662.06,GRAM,0.023329,27023.84,2,63.55,0,4,2011
12,105.22,62.91,85.03,27.57,6.71,538.69,GRAPES,0.028363,49393.06,2,71.91,4,3,2022
14,39.88,57.39,47.04,24.54,7.98,604.16,LENTIL,0.044232,4443.76,1,52.06,2,4,2021
12,100.36,68.01,52.91,31.55,6.24,804.6,MAIZE,0.01,38715.3,1,62.14,2,1,2013
16,23.62,48.91,29.01,30.66,6.53,402.36,MOTHBEANS,0.030054,362.11,2,46.74,1,0,2013
17,131.17,58.47,50.34,22.84,7.16,933.63,COTTON,0.115277,34593.84,3,62.14,1,0,2010
4,34.55,47.73,51.25,34.91,6.07,861.7,BLACKGRAM,0.01,28576.47,4,76.89,0,2,2021
8,118.2,65.77,95.96,18.99,6.1,640.25,POTATO,0.169021,7203.38,3,73.54,0,0,2019
10,114.71,66.0,40.69,19.23,6.11,399.6,WHEAT,0.025138,48977.61,3,64.46,2,0,2020
30,123.24,69.59,67.99,24.97,5.93,1194.07,TURMERIC,0.295699,24607.64,1,79.53,3,0,2016
24,21.09,30.13,39.88,26.93,6.99,496.11,MOTHBEANS,0.043778,41218.61,3,52.94,0,0,2021
7,105.45,54.24,64.33,24.26,7.37,930.55,ONION,0.281401,28646.12,2,49.92,0,1,2011
30,136.04,75.77,75.04,22.19,5.54,1392.62,TURMERIC,0.162163,39360.5,2,67.1,1,2,2012
14,96.96,49.17,41.03,24.81,7.87,643.21,JOWAR,0.028305,2145.7,1,54.83,0,0,2020
29,94.11,61.91,81.27,27.59,6.63,449.97,GRAPES,0.040469,43670.13,4,41.41,4,2,2013
35,145.58,64.15,61.01,28.66,5.79,1767.66,TURMERIC,0.052671,22334.2,1,69.24,2,2,2021
29,21.38,48.12,46.86,21.34,7.45,698.98,LENTIL,0.01,27102.98,2,63.23,1,4,2017
4,103.89,52.81,55.79,30.63,6.36,1319.87,RICE,0.111423,28494.98,3,89.79,1,1,2021
2,32.51,62.02,51.83,24.7,6.23,988.04,SOYABEAN,0.047875,37697.97,4,59.63,0,2,2021
2,22.14,64.06,53.28,23.45,6.61,977.39,GROUNDNUT,0.019835,23153.39,2,63.54,0,3,2012
8,122.57,63.62,80.67,21.95,5.78,856.53,POTATO,0.173266,26898.79,4,54.69,0,2,2012
13,111.59,64.49,59.54,25.44,6.05,745.57,MAIZE,0.073332,48291.02,3,58.39,2,0,2018
21,145.67,67.79,68.41,21.2,6.53,1930.68,TURMERIC,0.265358,15568.05,3,65.62,2,2,2019
5,92.47,56.8,63.1,21.46,7.21,928.22,ONION,0.28544,11079.74,4,60.45,1,1,2020
34,95.59,68.57,85.01,31.32,6.23,797.66,GRAPES,0.01,31094.04,1,58.14,4,4,2023
5,32.27,47.6,46.87,17.24,6.55,457.14,GRAM,0.026236,21849.52,3,46.15,2,2,2013
31,22.04,79.01,51.93,31.95,6.6,954.97,SOYABEAN,0.01,4156.55,2,59.03,0,2,2013
12,26.03,73.57,56.06,22.02,6.67,629.91,SOYABEAN,0.017918,49242.2,1,73.39,0,3,2013
19,134.1,74.47,68.93,29.46,6.26,911.24,BANANA,0.358765,14592.56,4,93.97,2,0,2018
34,133.53,72.86,73.2,28.95,6.23,1987.85,SUGARCANE,1.140973,34682.18,2,78.78,3,3,2015
5,121.06,78.1,64.13,29.08,6.77,1741.61,TURMERIC,0.031371,44755.93,2,75.48,2,1,2021
19,134.13,81.14,67.33,26.44,6.06,1733.25,BANANA,0.346627,9987.31,4,74.76,4,0,2020
32,101.02,78.01,96.41,17.39,5.82,584.82,POTATO,0.143357,3744.52,2,68.9,2,2,2012
22,29.91,50.71,42.87,26.19,7.13,410.42,GRAM,0.03148,48324.07,4,38.74,0,2,2020
17,31.71,64.75,57.08,26.38,6.47,928.63,SOYABEAN,0.058616,35789.18,2,53.07,1,2,2012
10,119.23,60.78,67.82,26.28,6.31,461.23,COTTON,0.024208,24443.6,3,71.06,1,1,2015
10,88.03,52.0,43.06,34.44,6.15,298.67,BAJRA,0.020701,36680.26,1,59.75,0,0,2018
16,81.46,66.45,63.64,22.69,6.95,661.79,ONION,0.210128,30682.7,2,70.07,2,0,2013
9,25.93,48.12,35.92,17.22,7.83,612.93,LENTIL,0.032922,11852.72,1,59.79,0,3,2019
16,29.32,54.74,50.09,31.64,7.44,477.67,BLACKGRAM,0.01,45885.26,1,72.88,0,3,2012
33,114.91,64.94,87.22,15.65,6.19,335.92,GRAPES,0.01,47052.29,4,53.44,4,4,2014
25,27.6,48.47,48.81,23.44,7.5,313.33,GRAM,0.016375,49952.43,2,50.06,1,4,2012
22,82.16,43.77,44.08,30.49,6.56,379.74,BAJRA,0.01,1766.81,3,37.58,0,0,2020
14,103.11,65.83,82.76,19.23,5.93,934.46,POTATO,0.237423,41962.19,3,63.63,2,1,2018
16,140.09,77.58,64.39,26.76,6.43,1270.75,BANANA,0.930147,4955.49,2,76.28,3,1,2017
31,124.06,59.63,59.38,33.64,6.01,625.15,COTTON,0.01,29913.32,2,41.35,1,0,2018
19,81.68,54.77,50.0,34.24,6.78,570.63,BAJRA,0.033396,21549.25,3,42.57,0,0,2021
6,32.43,49.82,44.73,30.41,6.48,638.39,BLACKGRAM,0.110012,26986.31,2,57.58,0,2,2012
20,131.43,75.6,76.6,25.85,6.19,1816.95,SUGARCANE,0.468832,35300.44,1,66.91,3,2,2012
25,128.43,62.21,58.73,29.84,7.19,643.66,MAIZE,0.020935,20935.31,1,70.15,2,0,2020
26,147.25,79.99,77.41,24.7,6.86,1327.25,TURMERIC,0.17244,43382.01,4,65.61,2,3,2020
13,138.55,78.34,72.37,24.8,5.54,1409.65,TURMERIC,0.185194,1587.5,3,81.7,1,1,2022
29,85.38,61.59,65.22,20.55,6.79,533.23,ONION,0.137346,12290.59,3,40.63,1,1,2015
23,123.28,62.37,41.45,18.72,7.17,704.27,WHEAT,0.033181,33466.16,1,43.74,1,0,2020
30,28.23,66.2,59.78,29.83,6.91,704.46,SOYABEAN,0.01,37073.7,3,55.09,0,3,2016
34,109.0,50.91,54.89,33.93,7.59,412.98,JOWAR,0.01,10951.27,1,36.69,1,0,2019
6,28.26,55.53,50.15,24.14,6.04,791.9,GROUNDNUT,0.01,43321.9,2,70.39,0,4,2010
19,125.98,79.3,87.79,16.41,5.74,574.91,POTATO,0.057358,30119.44,3,68.21,1,1,2022
5,97.88,63.02,62.85,28.57,6.66,606.73,ONION,0.120589,29651.72,1,51.3,2,0,2023
16,130.64,57.33,62.05,23.27,6.44,994.63,MAIZE,0.058029,26677.84,2,77.77,3,1,2019
22,110.84,61.52,43.31,13.16,7.31,829.12,WHEAT,0.021069,33329.78,3,39.82,2,0,2011
21,120.63,66.93,76.1,28.26,5.61,1312.96,TURMERIC,0.086441,28671.81,1,85.87,1,0,2023
21,27.85,50.31,59.15,34.31,7.24,535.88,BLACKGRAM,0.018917,2214.71,2,78.21,1,2,2019
13,102.89,50.3,56.46,25.35,6.89,1085.23,RICE,0.048447,28323.43,1,86.81,3,1,2023
2,114.26,68.61,85.83,17.29,6.18,461.16,POTATO,0.087742,7941.27,1,75.54,0,3,2010
33,107.56,45.4,54.05,24.87,6.84,304.25,JOWAR,0.01,38885.37,2,47.22,1,0,2019
13,24.39,54.83,31.48,25.3,7.26,506.17,GRAM,0.01,9518.43,1,63.64,1,4,2023
11,26.4,46.53,20.57,28.0,7.23,320.5,MOTHBEANS,0.043305,5896.2,4,57.21,0,0,2020
12,106.58,64.47,43.69,23.7,6.9,1012.4,RICE,0.042226,23627.03,1,66.37,3,0,2013
21,30.78,52.78,43.77,24.88,6.37,551.9,LENTIL,0.045803,13441.2,2,50.32,0,4,2013
28,83.67,62.41,77.05,28.1,7.32,695.5,GRAPES,0.028158,14864.31,1,58.2,3,4,2010
28,30.71,46.9,42.61,24.14,6.41,481.16,LENTIL,0.085202,15804.26,2,60.42,2,4,2021
20,149.64,79.61,63.66,21.21,6.1,1583.7,TURMERIC,0.049397,19253.72,4,87.82,2,1,2012
24,141.45,65.63,76.29,27.01,7.44,1295.65,SUGARCANE,0.387001,31920.83,1,70.74,2,2,2014
12,28.78,50.87,44.5,17.03,7.06,690.98,LENTIL,0.051504,34243.86,3,66.18,0,3,2016
6,98.33,69.03,72.85,21.18,6.98,663.23,GRAPES,0.037658,36460.47,1,66.52,4,1,2018
6,141.18,78.58,85.8,24.84,6.02,1007.09,SUGARCANE,0.536659,15416.34,2,85.47,1,2,2015
32,18.03,31.76,23.17,35.4,6.81,551.14,MOTHBEANS,0.01,43617.59,1,48.47,0,0,2012
31,28.53,52.17,56.75,23.04,6.14,484.03,GROUNDNUT,0.01136,28754.52,3,54.08,0,3,2017
29,104.6,64.49,70.28,19.42,6.53,869.94,ONION,0.217681,48847.46,2,45.1,2,0,2012
28,118.56,67.07,48.31,26.39,6.01,1790.0,RICE,0.056188,48010.25,2,81.43,3,1,2023
5,117.36,63.33,78.75,18.23,6.49,694.93,GRAPES,0.023563,17649.44,4,44.79,3,2,2013
24,38.0,73.7,53.44,21.63,6.15,578.04,SOYABEAN,0.01,26021.04,2,48.04,0,1,2018
10,28.63,76.93,40.16,22.91,6.12,1092.16,SOYABEAN,0.024905,21791.36,3,65.98,0,3,2014
15,159.07,67.3,81.29,28.27,6.12,1955.62,SUGARCANE,1.355202,39558.26,4,76.72,3,0,2020
34,106.04,58.06,88.66,32.53,6.76,364.83,GRAPES,0.01,44912.58,3,63.84,3,4,2023
19,140.18,78.49,88.64,33.54,7.07,1577.76,SUGARCANE,0.544153,36824.15,4,71.75,3,0,2016
6,25.55,52.56,42.53,18.95,6.68,541.01,LENTIL,0.098003,3877.31,1,47.84,0,1,2023
11,23.62,66.14,47.56,26.29,6.25,1081.42,GROUNDNUT,0.045333,31859.78,1,66.1,0,1,2023
22,104.62,51.98,46.36,25.27,5.5,1223.08,RICE,0.016609,11491.31,3,86.61,3,0,2016
30,122.44,61.04,61.31,28.55,7.18,700.45,COTTON,0.121101,43111.03,3,53.78,1,0,2017
9,112.02,60.88,69.13,32.28,7.93,955.95,COTTON,0.066065,34363.24,4,70.38,1,0,2023
28,105.96,63.8,53.79,26.58,7.28,846.95,MAIZE,0.057512,16324.62,2,76.06,1,0,2011
19,25.26,43.32,40.77,17.56,7.8,510.33,LENTIL,0.025628,47011.86,1,49.34,0,2,2018
24,32.42,51.78,59.22,25.06,6.83,1016.14,GROUNDNUT,0.01,6975.95,2,46.88,0,4,2017
13,112.98,72.26,82.25,27.13,6.5,619.99,GRAPES,0.051144,44858.13,3,74.24,3,2,2020
28,26.56,68.03,55.56,30.12,6.71,459.02,GROUNDNUT,0.01,40933.31,4,74.23,0,3,2014
16,31.96,47.4,45.88,17.87,7.99,591.31,GRAM,0.011668,15242.01,4,58.78,2,2,2019
